acquisition_date,acquisition_count,product_ids,acquisition_datetimes,tile_cloud_cover_min,tile_cloud_cover_mean,tile_cloud_cover_max,interval_from,interval_to,geometry_pixel_count,sample_count,no_data_count,valid_pixel_count,valid_pixel_ratio,ndvi_min,ndvi_max,ndvi_mean,ndvi_std,ndvi_p10,ndvi_p25,ndvi_median,ndvi_p75,ndvi_p90,ratio_ndvi_below_0,ratio_ndvi_0_0_2,ratio_ndvi_0_2_0_4,ratio_ndvi_0_4_0_6,ratio_ndvi_0_6_0_8,ratio_ndvi_above_0_8,site_id,name,crop_type,is_usable,ndvi_change_from_previous_usable,ndvi_rolling_mean_3
2025-09-28,2,S2C_MSIL2A_20250928T103831_N0511_R008_T31TFK_20250928T161815.SAFE | S2C_MSIL2A_20250928T103831_N0511_R008_T31TFL_20250928T161815.SAFE,2025-09-28T10:48:37.352000+00:00 | 2025-09-28T10:48:51.551000+00:00,66.43,74.9,83.37,2025-09-28T00:00:00Z,2025-09-29T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-09-30,4,S2A_MSIL2A_20250930T104041_N0511_R008_T31TFK_20250930T143113.SAFE | S2A_MSIL2A_20250930T104041_N0511_R008_T31TFL_20250930T143113.SAFE | S2B_MSIL2A_20250930T102739_N0511_R108_T31TFK_20250930T142814.SAFE | S2B_MSIL2A_20250930T102739_N0511_R108_T31TFL_20250930T142814.SAFE,2025-09-30T10:38:25.261000+00:00 | 2025-09-30T10:38:39.972000+00:00 | 2025-09-30T10:48:37.331000+00:00 | 2025-09-30T10:48:51.534000+00:00,48.51,60.125,76.67,2025-09-30T00:00:00Z,2025-10-01T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-10-03,2,S2B_MSIL2A_20251003T103759_N0511_R008_T31TFK_20251003T132348.SAFE | S2B_MSIL2A_20251003T103759_N0511_R008_T31TFL_20251003T132348.SAFE,2025-10-03T10:48:21.830000+00:00 | 2025-10-03T10:48:36.035000+00:00,98.89,99.425,99.96,2025-10-03T00:00:00Z,2025-10-04T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-10-05,2,S2C_MSIL2A_20251005T102921_N0511_R108_T31TFK_20251005T155605.SAFE | S2C_MSIL2A_20251005T102921_N0511_R108_T31TFL_20251005T155605.SAFE,2025-10-05T10:38:39.771000+00:00 | 2025-10-05T10:38:54.483000+00:00,31.01,41.45,51.89,2025-10-05T00:00:00Z,2025-10-06T00:00:00Z,1311,2600,1289,1311,1.0,0.17680500447750092,0.791374146938324,0.5195440326729953,0.1466396063580979,0.2698744833469391,0.4466709792613983,0.5421209335327148,0.6336528062820435,0.6965711712837219,0.0,0.009153318077803204,0.20061022120518687,0.4622425629290618,0.32799389778794813,0.0,site_003,Parcelle blé,blé,True,0.03372794212411129,0.468085385660103
2025-10-07,2,S2A_MSIL2A_20251007T102931_N0511_R108_T31TFK_20251007T142913.SAFE | S2A_MSIL2A_20251007T102931_N0511_R108_T31TFL_20251007T142913.SAFE,2025-10-07T10:38:40.346000+00:00 | 2025-10-07T10:38:55.067000+00:00,47.22,52.235,57.25,2025-10-07T00:00:00Z,2025-10-08T00:00:00Z,1311,2600,1289,1311,1.0,0.18574610352516174,0.796745777130127,0.4980782965137067,0.14708438390919543,0.26187118887901306,0.4103819727897644,0.5072031617164612,0.6094674468040466,0.69303297996521,0.0,0.005339435545385202,0.2288329519450801,0.4996186117467582,0.2662090007627765,0.0,site_003,Parcelle blé,blé,True,-0.021465736159288595,0.5011461399118621
2025-10-08,4,S2C_MSIL2A_20251008T103941_N0511_R008_T31TFK_20251008T142514.SAFE | S2C_MSIL2A_20251008T103941_N0511_R008_T31TFK_20251008T191959.SAFE | S2C_MSIL2A_20251008T103941_N0511_R008_T31TFL_20251008T142514.SAFE | S2C_MSIL2A_20251008T103941_N0511_R008_T31TFL_20251008T191959.SAFE,2025-10-08T10:48:35.832000+00:00 | 2025-10-08T10:48:43.436000+00:00 | 2025-10-08T10:48:43.554000+00:00 | 2025-10-08T10:48:50.396000+00:00,31.2,52.9875,71.62,2025-10-08T00:00:00Z,2025-10-09T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-10-10,4,S2A_MSIL2A_20251010T104001_N0511_R008_T31TFK_20251010T153019.SAFE | S2A_MSIL2A_20251010T104001_N0511_R008_T31TFL_20251010T153019.SAFE | S2B_MSIL2A_20251010T102849_N0511_R108_T31TFK_20251010T130840.SAFE | S2B_MSIL2A_20251010T102849_N0511_R108_T31TFL_20251010T130840.SAFE,2025-10-10T10:38:23.242000+00:00 | 2025-10-10T10:38:37.966000+00:00 | 2025-10-10T10:48:36.753000+00:00 | 2025-10-10T10:48:50.955000+00:00,19.35,54.225,91.05,2025-10-10T00:00:00Z,2025-10-11T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-10-13,2,S2B_MSIL2A_20251013T103909_N0511_R008_T31TFK_20251013T144901.SAFE | S2B_MSIL2A_20251013T103909_N0511_R008_T31TFL_20251013T144901.SAFE,2025-10-13T10:48:21.055000+00:00 | 2025-10-13T10:48:35.261000+00:00,28.34,48.99,69.64,2025-10-13T00:00:00Z,2025-10-14T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-10-15,2,S2C_MSIL2A_20251015T103031_N0511_R108_T31TFK_20251015T161117.SAFE | S2C_MSIL2A_20251015T103031_N0511_R108_T31TFL_20251015T161117.SAFE,2025-10-15T10:38:35.888000+00:00 | 2025-10-15T10:38:50.616000+00:00,51.33,70.88,90.43,2025-10-15T00:00:00Z,2025-10-16T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-10-17,2,S2A_MSIL2A_20251017T103041_N0511_R108_T31TFK_20251017T155021.SAFE | S2A_MSIL2A_20251017T103041_N0511_R108_T31TFL_20251017T155021.SAFE,2025-10-17T10:38:38.895000+00:00 | 2025-10-17T10:38:53.621000+00:00,14.06,39.89,65.72,2025-10-17T00:00:00Z,2025-10-18T00:00:00Z,1311,2600,1462,1138,0.8680396643783371,0.18165358901023865,0.7193145155906677,0.47302145280454555,0.1331892490927746,0.26966291666030884,0.37459978461265564,0.48909658193588257,0.5661274790763855,0.6505791544914246,0.0,0.004393673110720563,0.27943760984182775,0.5360281195079086,0.18014059753954306,0.0,site_003,Parcelle blé,blé,True,-0.02505684370916117,0.49688126066374916
2025-10-18,2,S2C_MSIL2A_20251018T104051_N0511_R008_T31TFK_20251018T200113.SAFE | S2C_MSIL2A_20251018T104051_N0511_R008_T31TFL_20251018T200113.SAFE,2025-10-18T10:48:32.874000+00:00 | 2025-10-18T10:48:47.083000+00:00,1.74,7.9350000000000005,14.13,2025-10-18T00:00:00Z,2025-10-19T00:00:00Z,1311,2600,1289,1311,1.0,0.23271945118904114,0.7911877632141113,0.5799346181679833,0.13925640398192352,0.3339768350124359,0.5066904425621033,0.6182278394699097,0.6782166361808777,0.7294529676437378,0.0,0.0,0.16857360793287568,0.2547673531655225,0.5766590389016019,0.0,site_003,Parcelle blé,blé,True,0.10691316536343776,0.5170114558287452
2025-10-20,4,S2A_MSIL2A_20251020T104101_N0511_R008_T31TFK_20251020T142609.SAFE | S2A_MSIL2A_20251020T104101_N0511_R008_T31TFL_20251020T142609.SAFE | S2B_MSIL2A_20251020T102949_N0511_R108_T31TFK_20251020T125028.SAFE | S2B_MSIL2A_20251020T102949_N0511_R108_T31TFL_20251020T125028.SAFE,2025-10-20T10:38:24.995000+00:00 | 2025-10-20T10:38:39.709000+00:00 | 2025-10-20T10:48:36.805000+00:00 | 2025-10-20T10:48:51.014000+00:00,96.03,98.45,99.93,2025-10-20T00:00:00Z,2025-10-21T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-10-23,2,S2B_MSIL2A_20251023T104009_N0511_R008_T31TFK_20251023T144134.SAFE | S2B_MSIL2A_20251023T104009_N0511_R008_T31TFL_20251023T144134.SAFE,2025-10-23T10:48:21.756000+00:00 | 2025-10-23T10:48:35.967000+00:00,40.18,43.415,46.65,2025-10-23T00:00:00Z,2025-10-24T00:00:00Z,1311,2600,1289,1311,1.0,0.26292136311531067,0.8608695864677429,0.6846596440406905,0.15087485927918612,0.410526305437088,0.6303439140319824,0.7420675754547119,0.7889641523361206,0.8272770047187805,0.0,0.0,0.09077040427154844,0.14340198321891687,0.5743707093821511,0.19145690312738367,site_003,Parcelle blé,blé,True,0.10472502587270716,0.5792052383377397
2025-10-25,2,S2C_MSIL2A_20251025T103131_N0511_R108_T31TFK_20251025T144005.SAFE | S2C_MSIL2A_20251025T103131_N0511_R108_T31TFL_20251025T144005.SAFE,2025-10-25T10:38:37.625000+00:00 | 2025-10-25T10:38:52.339000+00:00,96.33,98.045,99.76,2025-10-25T00:00:00Z,2025-10-26T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-10-27,2,S2A_MSIL2A_20251027T103151_N0511_R108_T31TFK_20251027T143723.SAFE | S2A_MSIL2A_20251027T103151_N0511_R108_T31TFL_20251027T143723.SAFE,2025-10-27T10:38:41.266000+00:00 | 2025-10-27T10:38:55.985000+00:00,60.38,80.185,99.99,2025-10-27T00:00:00Z,2025-10-28T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-10-28,2,S2C_MSIL2A_20251028T104151_N0511_R008_T31TFK_20251028T145122.SAFE | S2C_MSIL2A_20251028T104151_N0511_R008_T31TFL_20251028T145122.SAFE,2025-10-28T10:48:34.797000+00:00 | 2025-10-28T10:48:48.993000+00:00,2.92,8.465,14.01,2025-10-28T00:00:00Z,2025-10-29T00:00:00Z,1311,2600,1289,1311,1.0,0.2709413468837738,0.8770053386688232,0.7120145474518648,0.15046924657617272,0.4436536133289337,0.6598672866821289,0.7793024778366089,0.8182274699211121,0.8426344990730286,0.0,0.0,0.06102212051868802,0.15484363081617086,0.429443173150267,0.35469107551487417,site_003,Parcelle blé,blé,True,0.027354903411174303,0.6588696032201795
2025-10-30,4,S2A_MSIL2A_20251030T104211_N0511_R008_T31TFK_20251030T144716.SAFE | S2A_MSIL2A_20251030T104211_N0511_R008_T31TFL_20251030T144716.SAFE | S2B_MSIL2A_20251030T103049_N0511_R108_T31TFK_20251030T130433.SAFE | S2B_MSIL2A_20251030T103049_N0511_R108_T31TFL_20251030T130433.SAFE,2025-10-30T10:38:23.275000+00:00 | 2025-10-30T10:38:37.994000+00:00 | 2025-10-30T10:48:38.450000+00:00 | 2025-10-30T10:48:52.657000+00:00,31.3,55.457499999999996,79.96,2025-10-30T00:00:00Z,2025-10-31T00:00:00Z,1311,2600,1784,816,0.6224256292906178,0.27332600951194763,0.6890313625335693,0.41756793509657475,0.08944419222415775,0.31726908683776855,0.35215452313423157,0.3932584226131439,0.47481420636177063,0.5538312196731567,0.0,0.0,0.5220588235294118,0.42892156862745096,0.049019607843137254,0.0,site_003,Parcelle blé,blé,False,,
2025-11-02,2,S2B_MSIL2A_20251102T104109_N0511_R008_T31TFK_20251102T130249.SAFE | S2B_MSIL2A_20251102T104109_N0511_R008_T31TFL_20251102T130249.SAFE,2025-11-02T10:48:19.094000+00:00 | 2025-11-02T10:48:33.313000+00:00,99.94,99.945,99.95,2025-11-02T00:00:00Z,2025-11-03T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-11-04,2,S2C_MSIL2A_20251104T103231_N0511_R108_T31TFK_20251104T142114.SAFE | S2C_MSIL2A_20251104T103231_N0511_R108_T31TFL_20251104T142114.SAFE,2025-11-04T10:38:37.406000+00:00 | 2025-11-04T10:38:52.117000+00:00,3.81,7.71,11.61,2025-11-04T00:00:00Z,2025-11-05T00:00:00Z,1311,2600,1289,1311,1.0,0.31187334656715393,0.8914185762405396,0.7440386074449513,0.14307555019607834,0.4901960790157318,0.6903499364852905,0.8138651251792908,0.8407748937606812,0.8572719097137451,0.0,0.0,0.029748283752860413,0.16018306636155608,0.2326468344774981,0.5774218154080855,site_003,Parcelle blé,blé,True,0.03202405999308655,0.7135709329791688
2025-11-06,2,S2A_MSIL2A_20251106T103241_N0511_R108_T31TFK_20251106T141402.SAFE | S2A_MSIL2A_20251106T103241_N0511_R108_T31TFL_20251106T141402.SAFE,2025-11-06T10:38:40.965000+00:00 | 2025-11-06T10:38:55.685000+00:00,89.86,93.815,97.77,2025-11-06T00:00:00Z,2025-11-07T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-11-07,2,S2C_MSIL2A_20251107T104251_N0511_R008_T31TFK_20251107T142320.SAFE | S2C_MSIL2A_20251107T104251_N0511_R008_T31TFL_20251107T142320.SAFE,2025-11-07T10:48:33.681000+00:00 | 2025-11-07T10:48:47.881000+00:00,35.6,67.355,99.11,2025-11-07T00:00:00Z,2025-11-08T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-11-09,4,S2A_MSIL2A_20251109T104301_N0511_R008_T31TFK_20251109T171911.SAFE | S2A_MSIL2A_20251109T104301_N0511_R008_T31TFL_20251109T171911.SAFE | S2B_MSIL2A_20251109T103149_N0511_R108_T31TFK_20251109T125446.SAFE | S2B_MSIL2A_20251109T103149_N0511_R108_T31TFL_20251109T125446.SAFE,2025-11-09T10:38:20.776000+00:00 | 2025-11-09T10:38:35.501000+00:00 | 2025-11-09T10:48:37.134000+00:00 | 2025-11-09T10:48:51.352000+00:00,31.37,54.34,77.52,2025-11-09T00:00:00Z,2025-11-10T00:00:00Z,1311,2600,1542,1058,0.8070175438596491,-0.0052863433957099915,0.02078239619731903,0.005715587916962241,0.004098577593550631,0.0005646527279168367,0.0028571428265422583,0.0055555556900799274,0.008345606736838818,0.011435831896960735,0.06427221172022685,0.9357277882797732,0.0,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,-0.7383230195279891,0.48725624760459274
2025-11-12,2,S2B_MSIL2A_20251112T104209_N0511_R008_T31TFK_20251112T125500.SAFE | S2B_MSIL2A_20251112T104209_N0511_R008_T31TFL_20251112T125500.SAFE,2025-11-12T10:48:18.169000+00:00 | 2025-11-12T10:48:32.379000+00:00,97.64,98.03,98.42,2025-11-12T00:00:00Z,2025-11-13T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-11-14,2,S2C_MSIL2A_20251114T103321_N0511_R108_T31TFK_20251114T135608.SAFE | S2C_MSIL2A_20251114T103321_N0511_R108_T31TFL_20251114T135608.SAFE,2025-11-14T10:38:34.222000+00:00 | 2025-11-14T10:38:48.934000+00:00,99.87,99.93,99.99,2025-11-14T00:00:00Z,2025-11-15T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-11-16,2,S2A_MSIL2A_20251116T103331_N0511_R108_T31TFK_20251116T143209.SAFE | S2A_MSIL2A_20251116T103331_N0511_R108_T31TFL_20251116T143209.SAFE,2025-11-16T10:38:40.400000+00:00 | 2025-11-16T10:38:55.123000+00:00,99.39,99.53999999999999,99.69,2025-11-16T00:00:00Z,2025-11-17T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-11-17,2,S2C_MSIL2A_20251117T104341_N0511_R008_T31TFK_20251117T141814.SAFE | S2C_MSIL2A_20251117T104341_N0511_R008_T31TFL_20251117T141814.SAFE,2025-11-17T10:48:31.161000+00:00 | 2025-11-17T10:48:45.362000+00:00,74.97,87.28,99.59,2025-11-17T00:00:00Z,2025-11-18T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-11-19,4,S2A_MSIL2A_20251119T104351_N0511_R008_T31TFK_20251119T143616.SAFE | S2A_MSIL2A_20251119T104351_N0511_R008_T31TFL_20251119T143616.SAFE | S2B_MSIL2A_20251119T103229_N0511_R108_T31TFK_20251119T130358.SAFE | S2B_MSIL2A_20251119T103229_N0511_R108_T31TFL_20251119T130358.SAFE,2025-11-19T10:38:20.165000+00:00 | 2025-11-19T10:38:34.881000+00:00 | 2025-11-19T10:48:38.143000+00:00 | 2025-11-19T10:48:52.360000+00:00,41.34,73.5725,98.97,2025-11-19T00:00:00Z,2025-11-20T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-11-22,2,S2B_MSIL2A_20251122T104249_N0511_R008_T31TFK_20251122T125658.SAFE | S2B_MSIL2A_20251122T104249_N0511_R008_T31TFL_20251122T125658.SAFE,2025-11-22T10:48:16.192000+00:00 | 2025-11-22T10:48:30.417000+00:00,18.54,22.82,27.1,2025-11-22T00:00:00Z,2025-11-23T00:00:00Z,1311,2600,1289,1311,1.0,0.11888112127780914,0.6470298171043396,0.21351283574427107,0.0861454949055238,0.13966049253940582,0.165401428937912,0.1962616890668869,0.22403521835803986,0.30000001192092896,0.0,0.5308924485125858,0.4088482074752098,0.05491990846681922,0.005339435545385202,0.0,site_003,Parcelle blé,blé,True,0.20779724782730882,0.3210890103687282
2025-11-24,2,S2C_MSIL2A_20251124T103401_N0511_R108_T31TFK_20251124T115115.SAFE | S2C_MSIL2A_20251124T103401_N0511_R108_T31TFL_20251124T115115.SAFE,2025-11-24T10:38:34.473000+00:00 | 2025-11-24T10:38:49.181000+00:00,99.74,99.785,99.83,2025-11-24T00:00:00Z,2025-11-25T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-11-26,2,S2A_MSIL2A_20251126T103411_N0511_R108_T31TFK_20251126T142509.SAFE | S2A_MSIL2A_20251126T103411_N0511_R108_T31TFL_20251126T142509.SAFE,2025-11-26T10:38:41.987000+00:00 | 2025-11-26T10:38:56.707000+00:00,55.5,74.66499999999999,93.83,2025-11-26T00:00:00Z,2025-11-27T00:00:00Z,1311,2600,1289,1311,1.0,0.05191873759031296,0.6125984191894531,0.16197386889524534,0.07751483371919024,0.09990108758211136,0.11846522986888885,0.14459049701690674,0.1731669306755066,0.2341356724500656,0.0,0.8596491228070176,0.10755148741418764,0.032036613272311214,0.0007627765064836003,0.0,site_003,Parcelle blé,blé,True,-0.05153896684902573,0.12706743085215955
2025-11-27,2,S2C_MSIL2A_20251127T104411_N0511_R008_T31TFK_20251127T142816.SAFE | S2C_MSIL2A_20251127T104411_N0511_R008_T31TFL_20251127T142816.SAFE,2025-11-27T10:48:30.939000+00:00 | 2025-11-27T10:48:45.129000+00:00,19.78,25.655,31.53,2025-11-27T00:00:00Z,2025-11-28T00:00:00Z,1311,2600,1297,1303,0.9938977879481312,0.12457254528999329,0.6375514268875122,0.21016728791107353,0.08025719792623634,0.14637751877307892,0.1645692139863968,0.1920771449804306,0.22039715945720673,0.28618064522743225,0.0,0.5725249424405219,0.375287797390637,0.04834996162701458,0.003837298541826554,0.0,site_003,Parcelle blé,blé,True,0.04819341901582819,0.1952179975168633
2025-11-29,4,S2A_MSIL2A_20251129T104421_N0511_R008_T31TFK_20251129T142707.SAFE | S2A_MSIL2A_20251129T104421_N0511_R008_T31TFL_20251129T142707.SAFE | S2B_MSIL2A_20251129T103309_N0511_R108_T31TFK_20251129T111758.SAFE | S2B_MSIL2A_20251129T103309_N0511_R108_T31TFL_20251129T111758.SAFE,2025-11-29T10:38:18.028000+00:00 | 2025-11-29T10:38:32.755000+00:00 | 2025-11-29T10:48:38.819000+00:00 | 2025-11-29T10:48:53.034000+00:00,6.08,17.474999999999998,32.98,2025-11-29T00:00:00Z,2025-11-30T00:00:00Z,1311,2600,1289,1311,1.0,0.08525034040212631,0.6730099320411682,0.178655006343813,0.08182194331437444,0.10967098921537399,0.13107511401176453,0.16192345321178436,0.1906735748052597,0.25375881791114807,0.0,0.8093058733790999,0.14950419527078565,0.038901601830663615,0.002288329519450801,0.0,site_003,Parcelle blé,blé,True,-0.03151228156726052,0.18359872105004396
2025-12-02,2,S2B_MSIL2A_20251202T104319_N0511_R008_T31TFK_20251202T112449.SAFE | S2B_MSIL2A_20251202T104319_N0511_R008_T31TFL_20251202T112449.SAFE,2025-12-02T10:48:16.660000+00:00 | 2025-12-02T10:48:30.894000+00:00,99.97,99.97999999999999,99.99,2025-12-02T00:00:00Z,2025-12-03T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-12-04,2,S2C_MSIL2A_20251204T103421_N0511_R108_T31TFK_20251204T141413.SAFE | S2C_MSIL2A_20251204T103421_N0511_R108_T31TFL_20251204T141413.SAFE,2025-12-04T10:38:32.006000+00:00 | 2025-12-04T10:38:46.717000+00:00,86.29,90.005,93.72,2025-12-04T00:00:00Z,2025-12-05T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-12-06,2,S2A_MSIL2A_20251206T103441_N0511_R108_T31TFK_20251206T143410.SAFE | S2A_MSIL2A_20251206T103441_N0511_R108_T31TFL_20251206T143410.SAFE,2025-12-06T10:38:40.481000+00:00 | 2025-12-06T10:38:55.209000+00:00,99.83,99.91499999999999,100.0,2025-12-06T00:00:00Z,2025-12-07T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-12-07,2,S2C_MSIL2A_20251207T104441_N0511_R008_T31TFK_20251207T142910.SAFE | S2C_MSIL2A_20251207T104441_N0511_R008_T31TFL_20251207T142910.SAFE,2025-12-07T10:48:29.555000+00:00 | 2025-12-07T10:48:43.751000+00:00,88.22,93.15,98.08,2025-12-07T00:00:00Z,2025-12-08T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-12-09,4,S2A_MSIL2A_20251209T104451_N0511_R008_T31TFK_20251209T143611.SAFE | S2A_MSIL2A_20251209T104451_N0511_R008_T31TFL_20251209T143611.SAFE | S2B_MSIL2A_20251209T103329_N0511_R108_T31TFK_20251209T111818.SAFE | S2B_MSIL2A_20251209T103329_N0511_R108_T31TFL_20251209T111818.SAFE,2025-12-09T10:38:22.171000+00:00 | 2025-12-09T10:38:36.888000+00:00 | 2025-12-09T10:48:36.206000+00:00 | 2025-12-09T10:48:50.436000+00:00,12.77,23.0225,37.78,2025-12-09T00:00:00Z,2025-12-10T00:00:00Z,1311,2600,1289,1311,1.0,0.11077844351530075,0.6471267938613892,0.2101076261788994,0.0772559329628131,0.1394750326871872,0.1630546897649765,0.1955425888299942,0.2278558313846588,0.2795289158821106,0.0,0.5263157894736842,0.43554538520213576,0.03508771929824561,0.0030511060259344014,0.0,site_003,Parcelle blé,blé,True,0.031452619835086376,0.19964330681126197
2025-12-12,2,S2B_MSIL2A_20251212T104339_N0511_R008_T31TFK_20251212T113035.SAFE | S2B_MSIL2A_20251212T104339_N0511_R008_T31TFL_20251212T113035.SAFE,2025-12-12T10:48:19.586000+00:00 | 2025-12-12T10:48:33.794000+00:00,9.99,21.315,32.64,2025-12-12T00:00:00Z,2025-12-13T00:00:00Z,1311,2600,1289,1311,1.0,0.14214712381362915,0.6169111132621765,0.23311523550980712,0.06656969924501319,0.17019565403461456,0.19082802534103394,0.22066965699195862,0.2508178949356079,0.29525431990623474,0.0,0.32723112128146453,0.6369183829138062,0.03279938977879481,0.0030511060259344014,0.0,site_003,Parcelle blé,blé,True,0.02300760933090773,0.2072926226775065
2025-12-14,2,S2C_MSIL2A_20251214T103441_N0511_R108_T31TFK_20251214T141719.SAFE | S2C_MSIL2A_20251214T103441_N0511_R108_T31TFL_20251214T141719.SAFE,2025-12-14T10:38:33.121000+00:00 | 2025-12-14T10:38:47.827000+00:00,18.56,36.214999999999996,53.87,2025-12-14T00:00:00Z,2025-12-15T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-12-16,2,S2A_MSIL2A_20251216T103451_N0511_R108_T31TFK_20251216T141616.SAFE | S2A_MSIL2A_20251216T103451_N0511_R108_T31TFL_20251216T141616.SAFE,2025-12-16T10:38:40.050000+00:00 | 2025-12-16T10:38:54.780000+00:00,99.29,99.64,99.99,2025-12-16T00:00:00Z,2025-12-17T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-12-17,2,S2C_MSIL2A_20251217T104451_N0511_R008_T31TFK_20251217T144413.SAFE | S2C_MSIL2A_20251217T104451_N0511_R008_T31TFL_20251217T144413.SAFE,2025-12-17T10:48:29.817000+00:00 | 2025-12-17T10:48:44.012000+00:00,24.84,34.135,43.43,2025-12-17T00:00:00Z,2025-12-18T00:00:00Z,1311,2600,1543,1057,0.8062547673531655,0.111257404088974,0.48595213890075684,0.254735850883241,0.04856086508255314,0.19795918464660645,0.22218510508537292,0.2532992660999298,0.28287461400032043,0.3134099543094635,0.0,0.10690633869441817,0.8817407757805109,0.011352885525070956,0.0,0.0,site_003,Parcelle blé,blé,True,0.021620615373433905,0.23265290419064918
2025-12-19,4,S2A_MSIL2A_20251219T104501_N0511_R008_T31TFK_20251219T142608.SAFE | S2A_MSIL2A_20251219T104501_N0511_R008_T31TFL_20251219T142608.SAFE | S2B_MSIL2A_20251219T103339_N0511_R108_T31TFK_20251219T112213.SAFE | S2B_MSIL2A_20251219T103339_N0511_R108_T31TFL_20251219T112213.SAFE,2025-12-19T10:38:22.906000+00:00 | 2025-12-19T10:38:37.621000+00:00 | 2025-12-19T10:48:38.253000+00:00 | 2025-12-19T10:48:52.477000+00:00,95.89,97.8175,99.16,2025-12-19T00:00:00Z,2025-12-20T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-12-22,2,S2B_MSIL2A_20251222T104349_N0511_R008_T31TFK_20251222T143339.SAFE | S2B_MSIL2A_20251222T104349_N0511_R008_T31TFL_20251222T143339.SAFE,2025-12-22T10:48:20.536000+00:00 | 2025-12-22T10:48:34.751000+00:00,99.99,99.99,99.99,2025-12-22T00:00:00Z,2025-12-23T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-12-24,2,S2C_MSIL2A_20251224T103451_N0511_R108_T31TFK_20251224T141812.SAFE | S2C_MSIL2A_20251224T103451_N0511_R108_T31TFL_20251224T141812.SAFE,2025-12-24T10:38:32.570000+00:00 | 2025-12-24T10:38:47.279000+00:00,62.13,81.05,99.97,2025-12-24T00:00:00Z,2025-12-25T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
