decision_point_id,parcel_id,acquisition_date,evaluation_mode,rules_version,baseline_version,baseline_reference_years,baseline_start_date,baseline_end_date,generated_at,in_scope_season,eligible_for_analysis,eligibility_reason,ndmi_value,ndmi_monthly_median,ndmi_anomaly_value,ndmi_percentile,ndmi_reference_count,ndmi_state,valid_pixel_ratio,satellite_quality,water_balance_30d_value,water_balance_30d_monthly_median,water_balance_30d_anomaly_value,water_balance_30d_percentile,water_balance_reference_count,water_balance_state,soil_moisture_30d_value,soil_moisture_30d_monthly_median,soil_moisture_30d_anomaly_value,soil_moisture_30d_percentile,soil_moisture_reference_count,soil_moisture_state,vpd_7d_value,vpd_7d_monthly_median,vpd_7d_anomaly_value,vpd_7d_percentile,vpd_reference_count,vpd_state,precipitation_30d_value,precipitation_30d_monthly_median,precipitation_30d_anomaly_value,precipitation_30d_percentile,precipitation_reference_count,precipitation_state,hydro_context,low_signal_count_15d,persistence_state,rule_id,eve_decision,recommended_information_action,urgency,is_candidate,manual_review_possible,justification_codes,justification_text,probable_context,context_confidence,context_evidence,cost_model_version,estimated_time_min_low,estimated_time_min_high,estimated_cost_eur_low,estimated_cost_eur_high,cost_status,delay_cost_estimated,verification_status,verification_method,verification_result,human_decision_available,human_final_decision,episode_id
site_004_20191101,site_004,2019-11-01,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,75.11999999999998,,,,0,unknown,0.3169,,,,0,unknown,1.11,,,,0,unknown,126.09999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191104,site_004,2019-11-04,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,118.37,,,,0,unknown,0.3321666666666666,,,,0,unknown,0.68,,,,0,unknown,166.5,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191106,site_004,2019-11-06,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.1812646908043813,,,,0,unknown,0.9015151515151516,good,122.76,,,,0,unknown,0.3419333333333333,,,,0,unknown,0.6,,,,0,unknown,169.79999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191109,site_004,2019-11-09,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,115.89999999999998,,,,0,unknown,0.3543333333333333,,,,0,unknown,0.6,,,,0,unknown,159.29999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191111,site_004,2019-11-11,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,120.2,,,,0,unknown,0.3606999999999999,,,,0,unknown,0.56,,,,0,unknown,160.29999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191114,site_004,2019-11-14,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,154.98,,,,0,unknown,0.3697666666666667,,,,0,unknown,0.5,,,,0,unknown,189.7,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191116,site_004,2019-11-16,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,171.54,,,,0,unknown,0.3763333333333333,,,,0,unknown,0.46,,,,0,unknown,203.6,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191119,site_004,2019-11-19,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,165.7,,,,0,unknown,0.3869999999999999,,,,0,unknown,0.44,,,,0,unknown,194.2,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191121,site_004,2019-11-21,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.1661996766924858,,,,0,unknown,0.0909090909090909,poor,123.84,,,,0,unknown,0.3883666666666666,,,,0,unknown,0.37,,,,0,unknown,152.6,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191124,site_004,2019-11-24,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,138.58999999999995,,,,0,unknown,0.3914,,,,0,unknown,0.66,,,,0,unknown,165.39999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191126,site_004,2019-11-26,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,140.61,,,,0,unknown,0.3941333333333333,,,,0,unknown,0.66,,,,0,unknown,165.2,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191129,site_004,2019-11-29,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,157.53999999999996,,,,0,unknown,0.3999,,,,0,unknown,0.47,,,,0,unknown,180.9,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191201,site_004,2019-12-01,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,166.49999999999997,,,,0,unknown,0.4039,,,,0,unknown,0.47,,,,0,unknown,189.4,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191204,site_004,2019-12-04,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,125.92999999999998,,,,0,unknown,0.4023,,,,0,unknown,0.44,,,,0,unknown,148.2,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191206,site_004,2019-12-06,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.0392169809351661,,,,0,unknown,1.0,good,119.14,,,,0,unknown,0.4004333333333333,,,,0,unknown,0.42,,,,0,unknown,140.79999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191209,site_004,2019-12-09,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,125.7,,,,0,unknown,0.3982,,,,0,unknown,0.42,,,,0,unknown,146.9,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191211,site_004,2019-12-11,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,134.25,,,,0,unknown,0.3984333333333333,,,,0,unknown,0.42,,,,0,unknown,155.0,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191214,site_004,2019-12-14,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,115.4,,,,0,unknown,0.4029333333333333,,,,0,unknown,0.42,,,,0,unknown,135.6,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191216,site_004,2019-12-16,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,100.52999999999996,,,,0,unknown,0.4037,,,,0,unknown,0.5,,,,0,unknown,121.19999999999996,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191219,site_004,2019-12-19,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.0059907027606404,,,,0,unknown,0.9621212121212122,good,97.01,,,,0,unknown,0.4016333333333333,,,,0,unknown,0.63,,,,0,unknown,120.0,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191221,site_004,2019-12-21,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.0486796489020696,,,,0,unknown,1.0,good,132.98999999999998,,,,0,unknown,0.4012,,,,0,unknown,0.63,,,,0,unknown,156.39999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191224,site_004,2019-12-24,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,114.16,,,,0,unknown,0.3998666666666666,,,,0,unknown,0.56,,,,0,unknown,136.6,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191226,site_004,2019-12-26,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,114.7,,,,0,unknown,0.3987666666666666,,,,0,unknown,0.54,,,,0,unknown,136.6,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191229,site_004,2019-12-29,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.0695986687981833,,,,0,unknown,0.2272727272727272,poor,105.19,,,,0,unknown,0.3970333333333333,,,,0,unknown,0.37,,,,0,unknown,126.1,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20191231,site_004,2019-12-31,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.0631189898104463,,,,0,unknown,1.0,good,76.98999999999998,,,,0,unknown,0.3947666666666666,,,,0,unknown,0.45,,,,0,unknown,98.39999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20200103,site_004,2020-01-03,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,77.12999999999998,,,,0,unknown,0.3924666666666667,,,,0,unknown,0.45,,,,0,unknown,98.39999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20200105,site_004,2020-01-05,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,-0.0066060213668441,,,,0,unknown,1.0,good,77.73999999999998,,,,0,unknown,0.3917666666666666,,,,0,unknown,0.45,,,,0,unknown,98.7,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20200108,site_004,2020-01-08,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.0115814004534375,,,,0,unknown,1.0,good,68.07,,,,0,unknown,0.3908666666666666,,,,0,unknown,0.38,,,,0,unknown,88.99999999999999,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20200110,site_004,2020-01-10,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.0542186276712031,,,,0,unknown,1.0,good,61.50999999999999,,,,0,unknown,0.3892,,,,0,unknown,0.53,,,,0,unknown,83.1,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
